,Unnamed: 0,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban
10938,15074,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,1,0,0,21,9.7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
10939,15076,1.0,1900-01-01 20:50:00,1900-01-01 20:55:00,4,0,0,32,16.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10940,15078,1.0,1900-01-01 14:30:00,1900-01-01 14:35:00,2,0,0,38,17.2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0
10941,15079,1.0,1900-01-01 19:25:00,1900-01-01 19:40:00,3,0,0,27,12.7,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
10942,15080,1.0,1900-01-01 23:55:00,1900-01-01 00:00:00,0,0,0,28,19.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
10943,15081,0.0,1900-01-01 13:15:00,1900-01-01 13:30:00,3,0,0,30,8.9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10944,15082,1.0,1900-01-01 23:40:00,1900-01-01 23:45:00,5,1,0,24,13.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
10945,15084,1.0,1900-01-01 23:20:00,1900-01-01 23:35:00,2,0,0,23,23.0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
10946,15085,1.0,1900-01-01 08:55:00,1900-01-01 09:00:00,1,0,0,14,6.9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
10947,15086,1.0,1900-01-01 18:30:00,1900-01-01 18:40:00,3,0,0,17,17.2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
10948,15088,1.0,1900-01-01 10:50:00,1900-01-01 11:05:00,2,0,0,16,1.9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
10949,15090,0.0,1900-01-01 22:35:00,1900-01-01 22:40:00,1,0,0,20,13.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
10950,15091,0.0,1900-01-01 23:45:00,1900-01-01 23:50:00,3,0,0,36,26.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
10951,15092,1.0,1900-01-01 17:50:00,1900-01-01 17:55:00,4,0,0,20,15.8,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0
10952,15093,0.0,1900-01-01 19:40:00,1900-01-01 19:55:00,1,0,0,22,13.0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
10953,15096,1.0,1900-01-01 15:50:00,1900-01-01 16:05:00,3,0,0,27,7.5,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
10954,15097,0.0,1900-01-01 20:50:00,1900-01-01 21:05:00,6,1,0,14,21.6,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
10955,15098,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,3,0,0,38,18.7,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
10956,15099,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,6,1,0,49,11.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10957,15101,1.0,1900-01-01 22:20:00,1900-01-01 22:30:00,3,0,0,18,16.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
10958,15104,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,4,0,0,36,29.2,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1
10959,15107,0.0,1900-01-01 17:20:00,1900-01-01 17:30:00,4,0,0,15,26.0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
10960,15108,1.0,1900-01-01 13:45:00,1900-01-01 14:00:00,3,0,0,33,10.5,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
10961,15115,1.0,1900-01-01 19:10:00,1900-01-01 19:15:00,3,0,0,17,22.9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10962,15118,0.0,1900-01-01 18:10:00,1900-01-01 18:15:00,2,0,0,16,32.5,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
10963,15120,0.0,1900-01-01 22:00:00,1900-01-01 22:15:00,6,1,0,15,27.4,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1
10964,15121,1.0,1900-01-01 19:20:00,1900-01-01 19:30:00,1,0,0,12,10.5,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1
10965,15122,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,2,0,0,25,33.4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10966,15123,1.0,1900-01-01 22:55:00,1900-01-01 23:10:00,0,0,0,30,13.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
10967,15124,0.0,1900-01-01 19:50:00,1900-01-01 20:05:00,2,0,0,40,23.8,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0
10968,15125,1.0,1900-01-01 11:40:00,1900-01-01 11:45:00,3,0,0,21,5.6,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0
10969,15128,2.0,1900-01-01 21:00:00,1900-01-01 21:15:00,0,0,0,40,27.4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10970,15130,1.0,1900-01-01 22:20:00,1900-01-01 22:30:00,4,0,0,14,30.3,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
10971,15133,0.0,1900-01-01 09:00:00,1900-01-01 09:05:00,5,1,0,14,2.9,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1
10972,15134,1.0,1900-01-01 10:10:00,1900-01-01 10:15:00,6,1,0,26,5.3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
10973,15137,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,6,1,0,43,36.7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
10974,15138,0.0,1900-01-01 20:55:00,1900-01-01 21:10:00,5,1,0,36,25.9,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1
10975,15139,0.0,1900-01-01 23:00:00,1900-01-01 23:15:00,3,0,0,13,5.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
10976,15142,0.0,1900-01-01 20:25:00,1900-01-01 20:40:00,0,0,0,39,12.2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
10977,15143,1.0,1900-01-01 08:30:00,1900-01-01 08:45:00,4,0,0,17,2.8,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
10978,15144,1.0,1900-01-01 09:40:00,1900-01-01 09:55:00,2,0,0,16,2.5,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
10979,15145,1.0,1900-01-01 23:35:00,1900-01-01 23:50:00,5,1,0,23,7.7,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
10980,15146,1.0,1900-01-01 08:15:00,1900-01-01 08:20:00,4,0,0,26,2.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10981,15147,1.0,1900-01-01 11:00:00,1900-01-01 11:10:00,1,0,0,10,2.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
10982,15148,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,6,1,0,38,1.6,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
10983,15149,1.0,1900-01-01 11:55:00,1900-01-01 12:10:00,3,0,0,46,2.1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0
10984,15150,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,0,0,0,29,21.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
10985,15151,1.0,1900-01-01 17:35:00,1900-01-01 17:50:00,0,0,0,28,10.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
10986,15152,1.0,1900-01-01 20:20:00,1900-01-01 20:25:00,2,0,0,26,11.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
10987,15153,1.0,1900-01-01 18:35:00,1900-01-01 18:50:00,5,1,0,29,10.2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0
10988,15154,0.0,1900-01-01 23:40:00,1900-01-01 23:55:00,6,1,0,13,27.7,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1
10989,15155,0.0,1900-01-01 11:00:00,1900-01-01 11:05:00,0,0,0,12,4.1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
10990,15156,1.0,1900-01-01 17:50:00,1900-01-01 18:00:00,1,0,0,25,9.3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
10991,15157,1.0,1900-01-01 17:15:00,1900-01-01 17:20:00,1,0,0,15,10.8,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1
10992,15158,1.0,1900-01-01 21:35:00,1900-01-01 21:40:00,2,0,0,28,12.8,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
10993,15162,0.0,1900-01-01 20:45:00,1900-01-01 20:55:00,4,0,0,24,10.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10994,15165,0.0,1900-01-01 21:40:00,1900-01-01 21:55:00,2,0,0,15,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10995,15166,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,2,0,0,29,27.9,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
10996,15167,1.0,1900-01-01 22:20:00,1900-01-01 22:25:00,3,0,0,19,6.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10997,15170,1.0,1900-01-01 17:25:00,1900-01-01 17:40:00,0,0,0,33,22.3,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
10998,15171,1.0,1900-01-01 00:00:00,1900-01-01 00:15:00,2,0,0,28,16.6,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0
10999,15172,1.0,1900-01-01 22:25:00,1900-01-01 22:35:00,3,0,0,23,10.7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
11000,15173,0.0,1900-01-01 20:50:00,1900-01-01 21:00:00,6,1,0,12,11.0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
11001,15174,0.0,1900-01-01 10:50:00,1900-01-01 11:05:00,6,1,0,24,2.1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
11002,15175,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,2,0,0,18,16.2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
11003,15178,1.0,1900-01-01 22:35:00,1900-01-01 22:50:00,0,0,0,23,22.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
11004,15179,1.0,1900-01-01 20:40:00,1900-01-01 20:50:00,4,0,0,27,28.3,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
11005,15180,1.0,1900-01-01 19:15:00,1900-01-01 19:20:00,4,0,0,45,21.5,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0
11006,15182,1.0,1900-01-01 19:30:00,1900-01-01 19:40:00,6,1,0,30,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
11007,15183,1.0,1900-01-01 18:50:00,1900-01-01 18:55:00,0,0,0,36,17.7,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1
11008,15185,1.0,1900-01-01 21:20:00,1900-01-01 21:30:00,3,0,0,30,15.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11009,15187,1.0,1900-01-01 11:25:00,1900-01-01 11:30:00,1,0,0,22,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11010,15188,2.0,1900-01-01 22:40:00,1900-01-01 22:55:00,4,0,0,41,24.3,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0
11011,15189,0.0,1900-01-01 17:50:00,1900-01-01 18:05:00,6,1,0,18,7.3,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
11012,15190,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,6,1,0,21,24.2,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
11013,15192,1.0,1900-01-01 20:40:00,1900-01-01 20:55:00,6,1,0,28,13.1,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
11014,15194,0.0,1900-01-01 10:45:00,1900-01-01 10:55:00,3,0,0,12,5.9,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1
11015,15195,0.0,1900-01-01 21:20:00,1900-01-01 21:30:00,4,0,0,42,23.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
11016,15196,1.0,1900-01-01 09:15:00,1900-01-01 09:25:00,2,0,0,28,4.7,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0
11017,15197,0.0,1900-01-01 00:00:00,1900-01-01 00:15:00,4,0,0,18,23.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
11018,15198,0.0,1900-01-01 23:35:00,1900-01-01 23:50:00,2,0,0,10,13.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
11019,15199,0.0,1900-01-01 08:20:00,1900-01-01 08:30:00,6,1,0,22,1.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
11020,15200,1.0,1900-01-01 17:30:00,1900-01-01 17:45:00,0,0,0,25,11.9,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1
11021,15202,0.0,1900-01-01 23:45:00,1900-01-01 00:00:00,0,0,0,33,15.9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
11022,15203,0.0,1900-01-01 22:10:00,1900-01-01 22:25:00,6,1,0,15,9.2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
11023,15204,0.0,1900-01-01 21:40:00,1900-01-01 21:55:00,5,1,0,43,27.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11024,15205,0.0,1900-01-01 16:55:00,1900-01-01 17:10:00,3,0,0,27,9.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
11025,15206,2.0,1900-01-01 13:00:00,1900-01-01 13:15:00,3,0,0,44,11.7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
11026,15207,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,1,0,0,30,51.8,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0
11027,15208,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,3,0,0,25,19.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11028,15213,1.0,1900-01-01 16:20:00,1900-01-01 16:35:00,3,0,0,16,10.6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
11029,15214,0.0,1900-01-01 17:10:00,1900-01-01 17:15:00,2,0,0,16,9.2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1
11030,15215,1.0,1900-01-01 17:50:00,1900-01-01 18:00:00,6,1,0,44,18.2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11031,15216,0.0,1900-01-01 09:15:00,1900-01-01 09:30:00,1,0,0,16,4.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
11032,15218,1.0,1900-01-01 17:50:00,1900-01-01 18:00:00,1,0,0,25,6.8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
11033,15219,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,4,0,1,10,19.3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
11034,15221,0.0,1900-01-01 08:45:00,1900-01-01 08:50:00,1,0,0,12,4.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
11035,15222,1.0,1900-01-01 20:00:00,1900-01-01 20:10:00,0,0,0,29,15.9,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0
11036,15223,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,4,0,0,51,32.9,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
11037,15224,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,2,0,0,20,26.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
11038,15225,1.0,1900-01-01 08:25:00,1900-01-01 08:35:00,4,0,0,15,11.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
11039,15227,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,3,0,0,29,29.2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
11040,15228,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,2,0,0,21,13.6,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0
11041,15229,1.0,1900-01-01 21:30:00,1900-01-01 21:35:00,6,1,0,54,25.1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
11042,15230,0.0,1900-01-01 11:10:00,1900-01-01 11:15:00,0,0,0,29,4.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
11043,15231,1.0,1900-01-01 19:55:00,1900-01-01 20:05:00,3,0,0,21,10.9,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0
11044,15232,1.0,1900-01-01 10:10:00,1900-01-01 10:15:00,1,0,0,12,1.6,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
11045,15233,1.0,1900-01-01 23:15:00,1900-01-01 23:20:00,1,0,0,25,14.8,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
11046,15234,1.0,1900-01-01 21:30:00,1900-01-01 21:35:00,2,0,0,16,16.8,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1
11047,15237,0.0,1900-01-01 21:55:00,1900-01-01 22:00:00,5,1,0,54,23.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11048,15238,0.0,1900-01-01 17:50:00,1900-01-01 18:05:00,1,0,0,17,25.2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
11049,15241,0.0,1900-01-01 10:55:00,1900-01-01 11:10:00,5,1,0,15,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
11050,15243,1.0,1900-01-01 11:55:00,1900-01-01 12:05:00,2,0,0,29,2.1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
11051,15245,1.0,1900-01-01 19:25:00,1900-01-01 19:30:00,3,0,0,27,13.8,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11052,15247,0.0,1900-01-01 09:15:00,1900-01-01 09:20:00,3,0,0,17,3.6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
11053,15248,1.0,1900-01-01 21:30:00,1900-01-01 21:40:00,6,1,0,34,26.3,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0
11054,15249,1.0,1900-01-01 17:00:00,1900-01-01 17:15:00,2,0,0,18,9.1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0
11055,15250,1.0,1900-01-01 10:20:00,1900-01-01 10:30:00,3,0,0,31,1.9,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
11056,15251,0.0,1900-01-01 18:35:00,1900-01-01 18:45:00,0,0,0,24,7.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
11057,15253,1.0,1900-01-01 18:20:00,1900-01-01 18:30:00,6,1,0,25,18.6,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
11058,15254,0.0,1900-01-01 18:00:00,1900-01-01 18:15:00,6,1,0,37,20.9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
11059,15255,2.0,1900-01-01 17:35:00,1900-01-01 17:40:00,2,0,0,34,23.0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0
11060,15256,0.0,1900-01-01 19:55:00,1900-01-01 20:10:00,3,0,0,17,10.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
11061,15257,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,4,0,0,23,18.9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
11062,15261,1.0,1900-01-01 22:50:00,1900-01-01 22:55:00,6,1,0,34,23.3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
11063,15263,2.0,1900-01-01 18:15:00,1900-01-01 18:30:00,3,0,0,44,33.4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
11064,15264,1.0,1900-01-01 21:25:00,1900-01-01 21:40:00,5,1,0,37,22.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11065,15265,1.0,1900-01-01 10:50:00,1900-01-01 11:05:00,6,1,0,19,4.2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
11066,15267,1.0,1900-01-01 22:35:00,1900-01-01 22:50:00,5,1,0,11,13.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
11067,15268,1.0,1900-01-01 19:35:00,1900-01-01 19:45:00,6,1,0,13,21.1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11068,15269,0.0,1900-01-01 16:40:00,1900-01-01 16:45:00,1,0,0,21,10.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
11069,15270,1.0,1900-01-01 10:35:00,1900-01-01 10:40:00,5,1,0,25,4.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
11070,15271,1.0,1900-01-01 17:55:00,1900-01-01 18:10:00,1,0,0,29,10.7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
11071,15272,1.0,1900-01-01 22:55:00,1900-01-01 23:10:00,2,0,0,39,17.7,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
11072,15273,1.0,1900-01-01 17:55:00,1900-01-01 18:00:00,3,0,0,24,6.5,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1
11073,15274,1.0,1900-01-01 16:15:00,1900-01-01 16:20:00,3,0,0,33,8.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11074,15276,1.0,1900-01-01 11:45:00,1900-01-01 12:00:00,1,0,0,24,3.4,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0
11075,15277,0.0,1900-01-01 21:10:00,1900-01-01 21:15:00,2,0,0,15,18.9,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
11076,15278,1.0,1900-01-01 17:30:00,1900-01-01 17:40:00,6,1,0,28,12.3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1
11077,15279,1.0,1900-01-01 19:55:00,1900-01-01 20:10:00,2,0,0,25,19.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11078,15281,1.0,1900-01-01 19:40:00,1900-01-01 19:55:00,6,1,0,18,12.0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
11079,15283,1.0,1900-01-01 20:45:00,1900-01-01 21:00:00,1,0,0,23,12.9,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0
11080,15285,1.0,1900-01-01 22:25:00,1900-01-01 22:40:00,1,0,0,25,29.5,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
11081,15288,0.0,1900-01-01 08:30:00,1900-01-01 08:40:00,2,0,0,14,2.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
11082,15289,1.0,1900-01-01 10:20:00,1900-01-01 10:35:00,5,1,0,23,4.2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
11083,15290,0.0,1900-01-01 21:40:00,1900-01-01 21:55:00,3,0,0,24,29.3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
11084,15292,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,2,0,0,25,28.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
11085,15293,0.0,1900-01-01 08:30:00,1900-01-01 08:40:00,6,1,0,23,4.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
