,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min)
36280,18.546947,73.900626,18.626947,73.980626,2022-04-03,23:10,23:15,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,1900-01-01 23:10:00,1900-01-01 23:15:00,6,1,0,17
36735,12.913041,77.683237,13.023041,77.793237,2022-03-14,23:50,0:05,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 23:50:00,1900-01-01 00:05:00,0,0,0,36
15600,19.176269,72.836721,19.246269,72.906721,2022-03-25,17:55,18:10,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,1900-01-01 17:55:00,1900-01-01 18:10:00,4,0,0,30
10677,21.183434,72.814492,21.263434,72.894492,2022-03-14,19:20,19:35,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 19:20:00,1900-01-01 19:35:00,0,0,0,23
1680,22.751234,75.88949,22.821234,75.95949,2022-03-29,23:40,23:55,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 23:40:00,1900-01-01 23:55:00,1,0,0,19
7588,21.185047,72.80859,21.265047,72.88859,2022-06-03,18:55,19:05,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:55:00,1900-01-01 19:05:00,4,0,0,17
36635,13.045479,80.23311,13.115479,80.30311,2022-03-20,22:20,22:25,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,1900-01-01 22:20:00,1900-01-01 22:25:00,6,1,0,42
34204,13.049645,80.242268,13.099645,80.292268,2022-01-04,20:50,21:00,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,1900-01-01 20:50:00,1900-01-01 21:00:00,1,0,0,20
21990,19.065838,72.832658,19.195838,72.962658,2022-03-25,19:30,19:40,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,1900-01-01 19:30:00,1900-01-01 19:40:00,4,0,0,28
33693,26.846156,75.8023,26.896156,75.8523,2022-03-17,20:30,20:40,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,1900-01-01 20:30:00,1900-01-01 20:40:00,3,0,0,30
6350,15.5696,73.742294,15.5896,73.762294,2022-02-13,11:55,12:10,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 11:55:00,1900-01-01 12:10:00,6,1,0,21
8898,23.374878,85.335739,23.404878,85.365739,2022-09-03,17:50,17:55,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 17:50:00,1900-01-01 17:55:00,5,1,0,30
771,21.149834,72.778666,21.169834,72.798666,2022-03-19,8:20,8:35,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 08:20:00,1900-01-01 08:35:00,5,1,0,21
5700,23.374878,85.335739,23.464878,85.425739,2022-03-29,17:55,18:05,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 17:55:00,1900-01-01 18:05:00,1,0,0,48
8314,19.121999,72.908493,19.141999,72.928493,2022-09-03,8:50,9:05,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 08:50:00,1900-01-01 09:05:00,5,1,0,24
11552,22.753659,75.903365,22.843659,75.993365,2022-03-23,23:20,23:25,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,1900-01-01 23:20:00,1900-01-01 23:25:00,2,0,0,38
3408,11.010375,76.95295,11.080375,77.02295,2022-03-20,21:40,21:45,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 21:40:00,1900-01-01 21:45:00,6,1,0,33
29179,21.149834,72.778666,21.259834,72.888666,2022-06-04,22:10,22:15,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,1900-01-01 22:10:00,1900-01-01 22:15:00,5,1,0,14
2709,12.334022,76.618203,12.414022,76.698203,2022-08-03,20:20,20:30,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 20:20:00,1900-01-01 20:30:00,2,0,0,37
7825,30.885814,75.786976,31.025814,75.926976,2022-02-18,17:20,17:30,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 17:20:00,1900-01-01 17:30:00,4,0,0,23
23809,26.892312,75.806896,27.032312,75.946896,2022-03-27,19:00,19:10,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,1900-01-01 19:00:00,1900-01-01 19:10:00,6,1,0,30
11557,12.979096,77.640625,13.089096,77.750625,2022-12-03,17:15,17:20,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,1900-01-01 17:15:00,1900-01-01 17:20:00,5,1,0,38
36245,12.325461,76.632278,12.385461,76.692278,2022-03-21,22:55,23:00,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 22:55:00,1900-01-01 23:00:00,0,0,0,15
12697,23.39925,85.390464,23.45925,85.450464,2022-05-04,23:25,23:40,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,1900-01-01 23:25:00,1900-01-01 23:40:00,2,0,0,19
4020,26.921411,75.793604,27.061411,75.933604,2022-04-03,19:40,19:50,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 19:40:00,1900-01-01 19:50:00,6,1,0,37
21025,13.086438,80.220672,13.126439,80.260672,2022-05-04,15:35,15:45,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,1900-01-01 15:35:00,1900-01-01 15:45:00,2,0,0,21
35138,12.334022,76.618203,12.394022,76.678203,2022-05-03,23:10,23:15,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,1900-01-01 23:10:00,1900-01-01 23:15:00,1,0,0,24
16790,12.297954,76.665169,12.337954,76.705169,2022-07-03,16:15,16:25,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,1900-01-01 16:15:00,1900-01-01 16:25:00,6,1,0,18
27791,22.732225,75.874765,22.772225,75.914765,2022-03-03,12:30,12:35,Sunny,High,1,Buffet,scooter,0.0,No,Urban,1900-01-01 12:30:00,1900-01-01 12:35:00,3,0,0,15
27932,12.972161,77.596014,13.012161,77.636014,2022-03-19,16:45,16:50,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,1900-01-01 16:45:00,1900-01-01 16:50:00,5,1,0,12
31604,19.121999,72.908493,19.161999,72.948493,2022-01-03,14:20,14:35,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,1900-01-01 14:20:00,1900-01-01 14:35:00,0,0,0,23
4535,26.463504,80.372929,26.593504,80.502929,2022-02-18,17:15,17:30,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 17:15:00,1900-01-01 17:30:00,4,0,0,30
24263,23.353783,85.326967,23.363783,85.336967,2022-09-03,11:00,11:15,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,1900-01-01 11:00:00,1900-01-01 11:15:00,5,1,0,20
41146,13.027018,80.254791,13.067018,80.294791,2022-03-30,14:20,14:35,Stormy,High,0,Buffet,motorcycle,3.0,No,Metropolitian,1900-01-01 14:20:00,1900-01-01 14:35:00,2,0,0,48
39979,23.359407,85.325055,23.469407,85.435055,2022-02-04,21:45,21:50,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Semi-Urban,1900-01-01 21:45:00,1900-01-01 21:50:00,4,0,0,46
45,26.913726,75.75282,26.933726,75.77282,2022-01-03,9:15,9:20,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 09:15:00,1900-01-01 09:20:00,0,0,0,20
31363,19.866969,75.318894,19.936969,75.388894,2022-02-14,17:15,17:20,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 17:15:00,1900-01-01 17:20:00,0,0,0,24
6210,12.337928,76.617889,12.347928,76.627889,2022-05-04,11:55,12:00,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 11:55:00,1900-01-01 12:00:00,2,0,0,27
39491,23.351489,85.324253,23.371489,85.344253,2022-03-26,11:15,11:20,Stormy,High,2,Drinks,scooter,2.0,No,Metropolitian,1900-01-01 11:15:00,1900-01-01 11:20:00,5,1,0,34
39190,22.651847,75.881991,22.721847,75.951991,2022-06-04,17:20,17:30,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,1900-01-01 17:20:00,1900-01-01 17:30:00,5,1,0,43
15875,18.592718,73.773572,18.652718,73.833572,2022-03-30,21:10,21:20,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 21:10:00,1900-01-01 21:20:00,2,0,0,17
25069,17.438263,78.397865,17.568263,78.527865,2022-02-03,20:35,20:40,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,1900-01-01 20:35:00,1900-01-01 20:40:00,3,0,0,51
4396,11.02091,76.940432,11.08091,77.000432,2022-03-15,17:45,17:50,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 17:45:00,1900-01-01 17:50:00,1,0,0,29
34397,22.31279,73.170283,22.37279,73.230283,2022-03-26,22:00,22:10,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,1900-01-01 22:00:00,1900-01-01 22:10:00,5,1,0,25
16118,26.849596,75.800512,26.919596,75.870512,2022-12-03,21:35,21:50,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 21:35:00,1900-01-01 21:50:00,5,1,0,21
30871,17.428294,78.404423,17.478294,78.454423,2022-03-21,17:45,17:50,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,1900-01-01 17:45:00,1900-01-01 17:50:00,0,0,0,27
29765,13.058616,80.264151,13.128616,80.334151,2022-03-29,18:45,18:50,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,1900-01-01 18:45:00,1900-01-01 18:50:00,1,0,0,15
38511,19.120083,72.907385,19.250083,73.037385,2022-06-04,19:25,19:35,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,1900-01-01 19:25:00,1900-01-01 19:35:00,5,1,0,35
21565,26.49095,80.318656,26.56095,80.388656,2022-12-02,23:40,23:50,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,1900-01-01 23:40:00,1900-01-01 23:50:00,4,0,0,15
9397,17.450851,78.379347,17.500851,78.429347,2022-03-17,20:55,21:05,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 20:55:00,1900-01-01 21:05:00,3,0,0,20
8152,19.254567,72.848923,19.264567,72.858923,2022-03-15,8:25,8:40,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 08:25:00,1900-01-01 08:40:00,1,0,0,18
34450,17.422819,78.449578,17.482819,78.509578,2022-03-04,21:45,21:55,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 21:45:00,1900-01-01 21:55:00,4,0,0,15
28164,13.058616,80.264151,13.088616,80.294151,2022-03-15,22:40,22:50,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,1900-01-01 22:40:00,1900-01-01 22:50:00,1,0,0,24
7418,12.972532,77.608179,13.052532,77.688179,2022-03-27,18:40,18:45,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:40:00,1900-01-01 18:45:00,6,1,0,25
8291,21.186438,72.794115,21.196438,72.804115,2022-03-21,11:00,11:10,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 11:00:00,1900-01-01 11:10:00,0,0,0,23
23971,19.12663,72.829976,19.21663,72.919976,2022-03-27,17:50,17:55,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,1900-01-01 17:50:00,1900-01-01 17:55:00,6,1,0,20
37375,22.75004,75.902847,22.83004,75.982847,2022-03-20,23:55,0:10,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 23:55:00,1900-01-01 00:10:00,6,1,0,13
25265,26.956431,75.776649,27.086431,75.906649,2022-02-04,17:35,17:50,Fog,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,1900-01-01 17:35:00,1900-01-01 17:50:00,4,0,0,46
23281,22.725748,75.898497,22.805747,75.978497,2022-03-31,23:30,23:35,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,1900-01-01 23:30:00,1900-01-01 23:35:00,3,0,0,17
1438,19.176269,72.836721,19.186269,72.846721,2022-03-26,8:40,8:50,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 08:40:00,1900-01-01 08:50:00,5,1,0,20
41631,22.74806,75.8934,22.76806,75.9134,2022-03-28,10:50,11:00,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 10:50:00,1900-01-01 11:00:00,0,0,0,24
15821,21.149669,72.772629,21.169669,72.792629,2022-05-03,11:15,11:20,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,1900-01-01 11:15:00,1900-01-01 11:20:00,1,0,0,33
24428,25.459775,81.834841,25.599775,81.974841,2022-02-16,22:50,23:05,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,1900-01-01 22:50:00,1900-01-01 23:05:00,2,0,0,23
4961,17.455894,78.375467,17.585894,78.505467,2022-06-03,18:35,18:50,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:35:00,1900-01-01 18:50:00,4,0,0,27
22250,12.334022,76.618203,12.374022,76.658203,2022-03-13,14:10,14:20,Windy,High,2,Drinks,scooter,1.0,No,Urban,1900-01-01 14:10:00,1900-01-01 14:20:00,6,1,0,28
4624,17.455894,78.375467,17.525894,78.445467,2022-03-29,18:00,18:05,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:00:00,1900-01-01 18:05:00,1,0,0,29
20069,23.351489,85.324253,23.481489,85.454253,2022-03-20,19:20,19:35,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,1900-01-01 19:20:00,1900-01-01 19:35:00,6,1,0,20
8544,22.75004,75.902847,22.77004,75.922847,2022-09-03,11:55,12:10,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 11:55:00,1900-01-01 12:10:00,5,1,0,30
33403,12.933284,77.615428,12.963284,77.645428,2022-03-03,21:10,21:20,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 21:10:00,1900-01-01 21:20:00,3,0,0,13
33396,22.310237,73.158921,22.420237,73.268921,2022-03-31,21:30,21:45,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 21:30:00,1900-01-01 21:45:00,3,0,0,23
39140,9.979186,76.317361,10.109186,76.447361,2022-02-16,20:45,20:50,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,1900-01-01 20:45:00,1900-01-01 20:50:00,2,0,0,53
3320,15.496162,73.825364,15.546162,73.875364,2022-02-15,21:00,21:10,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 21:00:00,1900-01-01 21:10:00,1,0,0,30
16598,12.981615,80.231598,13.011615,80.261598,2022-03-19,19:10,19:25,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 19:10:00,1900-01-01 19:25:00,5,1,0,27
32164,18.592718,73.773572,18.632718,73.813572,2022-03-04,12:35,12:45,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 12:35:00,1900-01-01 12:45:00,4,0,0,33
20617,19.207222,72.972281,19.317222,73.082281,2022-03-23,22:50,22:55,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,1900-01-01 22:50:00,1900-01-01 22:55:00,2,0,0,13
22750,25.453436,81.833167,25.483436,81.863167,2022-02-17,21:50,21:55,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,1900-01-01 21:50:00,1900-01-01 21:55:00,3,0,0,15
27749,21.173493,72.801953,21.223493,72.851953,2022-01-04,21:55,22:10,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Urban,1900-01-01 21:55:00,1900-01-01 22:10:00,1,0,0,11
37798,22.745536,75.893106,22.775536,75.923106,2022-07-03,23:40,23:45,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,1900-01-01 23:40:00,1900-01-01 23:45:00,6,1,0,16
27873,22.31279,73.170283,22.35279,73.210283,2022-03-28,15:30,15:45,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,1900-01-01 15:30:00,1900-01-01 15:45:00,0,0,0,15
7181,26.846156,75.8023,26.896156,75.8523,2022-01-04,21:40,21:50,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 21:40:00,1900-01-01 21:50:00,1,0,0,36
22528,23.351489,85.324253,23.431489,85.404253,2022-03-29,0:00,0:05,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,1900-01-01 00:00:00,1900-01-01 00:05:00,1,0,0,20
36955,11.021278,76.995017,11.041278,77.015017,2022-09-03,9:25,9:30,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 09:25:00,1900-01-01 09:30:00,5,1,0,22
31624,18.56245,73.916619,18.58245,73.936619,2022-03-24,11:40,11:45,Sunny,High,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 11:40:00,1900-01-01 11:45:00,3,0,0,22
1542,22.751234,75.88949,22.761234,75.89949,2022-09-03,8:15,8:25,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 08:15:00,1900-01-01 08:25:00,5,1,0,26
15626,22.31279,73.170283,22.35279,73.210283,2022-03-03,15:20,15:35,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,1900-01-01 15:20:00,1900-01-01 15:35:00,3,0,0,25
39072,26.914142,75.805704,26.994142,75.885704,2022-03-20,19:15,19:25,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,1900-01-01 19:15:00,1900-01-01 19:25:00,6,1,0,42
35131,17.411028,78.329645,17.431028,78.349645,2022-03-28,8:30,8:35,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,1900-01-01 08:30:00,1900-01-01 08:35:00,0,0,0,15
7863,12.316967,76.603067,12.386967,76.673067,2022-06-04,18:20,18:35,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 18:20:00,1900-01-01 18:35:00,5,1,0,28
3564,19.876106,75.340775,19.936106,75.400775,2022-02-15,20:50,20:55,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 20:50:00,1900-01-01 20:55:00,1,0,0,25
2992,11.025083,77.015393,11.085083,77.075393,2022-05-03,20:30,20:45,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 20:30:00,1900-01-01 20:45:00,1,0,0,26
27125,21.175975,72.795503,21.285975,72.905503,2022-02-04,20:35,20:45,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,1900-01-01 20:35:00,1900-01-01 20:45:00,4,0,0,38
16105,12.321214,76.621094,12.431214,76.731094,2022-12-03,19:10,19:20,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,1900-01-01 19:10:00,1900-01-01 19:20:00,5,1,0,20
14336,9.957144,76.296783,10.047144,76.386783,2022-02-16,18:20,18:25,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 18:20:00,1900-01-01 18:25:00,2,0,0,28
39433,26.88842,75.800689,26.95842,75.870689,2022-03-31,18:00,18:05,Stormy,Medium,2,Drinks,scooter,2.0,No,Metropolitian,1900-01-01 18:00:00,1900-01-01 18:05:00,3,0,0,34
21383,12.334022,76.618203,12.404022,76.688203,2022-04-03,21:15,21:25,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,1900-01-01 21:15:00,1900-01-01 21:25:00,6,1,0,34
41268,10.020683,76.310631,10.150683,76.440631,2022-02-16,20:00,20:10,Stormy,Jam,0,Snack,motorcycle,3.0,No,Semi-Urban,1900-01-01 20:00:00,1900-01-01 20:10:00,2,0,0,49
19489,30.914057,75.83982,30.934057,75.85982,2022-02-13,11:55,12:10,Sandstorms,High,0,Snack,motorcycle,1.0,No,Urban,1900-01-01 11:55:00,1900-01-01 12:10:00,6,1,0,37
4633,9.985697,76.281128,10.025697,76.321128,2022-02-13,16:55,17:00,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 16:55:00,1900-01-01 17:00:00,6,1,0,26
2188,22.753839,75.897429,22.763838,75.907429,2022-05-03,9:20,9:25,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 09:20:00,1900-01-01 09:25:00,1,0,0,24
22185,18.530963,73.828972,18.600963,73.898972,2022-03-20,21:35,21:45,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,1900-01-01 21:35:00,1900-01-01 21:45:00,6,1,0,16
1732,19.1093,72.825451,19.1893,72.905451,2022-02-03,23:30,23:35,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 23:30:00,1900-01-01 23:35:00,3,0,0,23
39817,11.022169,76.999594,11.152169,77.129594,2022-03-14,18:30,18:40,Cloudy,Medium,0,Meal,motorcycle,2.0,No,Urban,1900-01-01 18:30:00,1900-01-01 18:40:00,0,0,0,41
37370,23.359194,85.325447,23.429194,85.395447,2022-08-03,23:00,23:15,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 23:00:00,1900-01-01 23:15:00,2,0,0,28
32641,27.160934,78.044095,27.250934,78.134095,2022-02-18,21:50,22:00,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 21:50:00,1900-01-01 22:00:00,4,0,0,42
31048,11.025083,77.015393,11.065083,77.055393,2022-03-17,16:00,16:05,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,1900-01-01 16:00:00,1900-01-01 16:05:00,3,0,0,26
21622,23.374989,85.335486,23.464989,85.425486,2022-03-20,23:30,23:45,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,1900-01-01 23:30:00,1900-01-01 23:45:00,6,1,0,25
26579,23.357804,85.325146,23.447804,85.415146,2022-02-04,21:55,22:00,Stormy,Jam,1,Buffet,scooter,0.0,No,Urban,1900-01-01 21:55:00,1900-01-01 22:00:00,4,0,0,19
10011,23.359407,85.325055,23.419407,85.385055,2022-01-04,23:25,23:35,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 23:25:00,1900-01-01 23:35:00,1,0,0,25
39171,30.890184,75.829615,30.960184,75.899615,2022-02-18,17:35,17:50,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,1900-01-01 17:35:00,1900-01-01 17:50:00,4,0,0,39
37334,30.893081,75.821495,30.913081,75.841495,2022-02-17,8:40,8:55,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,1900-01-01 08:40:00,1900-01-01 08:55:00,3,0,0,18
31974,26.914142,75.805704,26.934142,75.825704,2022-03-21,11:35,11:50,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,1900-01-01 11:35:00,1900-01-01 11:50:00,0,0,0,25
19023,12.981615,80.231598,13.061615,80.311598,2022-03-20,22:50,22:55,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,1900-01-01 22:50:00,1900-01-01 22:55:00,6,1,0,19
34167,26.892312,75.806896,27.002312,75.916896,2022-08-03,20:45,20:50,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,1900-01-01 20:45:00,1900-01-01 20:50:00,2,0,0,20
6961,25.449659,81.839744,25.559659,81.949744,2022-02-18,21:25,21:40,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 21:25:00,1900-01-01 21:40:00,4,0,0,32
4589,19.22384,72.841347,19.25384,72.871347,2022-03-24,18:00,18:15,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 18:00:00,1900-01-01 18:15:00,3,0,0,25
9062,22.725748,75.898497,22.775748,75.948497,2022-09-03,22:25,22:30,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 22:25:00,1900-01-01 22:30:00,5,1,0,27
24337,18.533811,73.899315,18.613811,73.979315,2022-10-03,23:25,23:30,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,1900-01-01 23:25:00,1900-01-01 23:30:00,0,0,0,28
35137,12.323225,76.630028,12.393225,76.700028,2022-03-31,22:20,22:30,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,1900-01-01 22:20:00,1900-01-01 22:30:00,3,0,0,25
27559,21.170798,72.790489,21.280798,72.900489,2022-04-03,21:15,21:20,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,1900-01-01 21:15:00,1900-01-01 21:20:00,6,1,0,24
8189,22.751234,75.88949,22.841234,75.97949,2022-03-14,23:55,0:05,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 23:55:00,1900-01-01 00:05:00,0,0,0,24
10118,22.310526,73.170937,22.370526,73.230937,2022-01-04,19:55,20:10,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 19:55:00,1900-01-01 20:10:00,1,0,0,37
33328,26.891191,75.802083,26.961191,75.872083,2022-03-23,20:50,21:05,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 20:50:00,1900-01-01 21:05:00,2,0,0,36
18941,23.359407,85.325055,23.409407,85.375055,2022-05-04,22:00,22:15,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,1900-01-01 22:00:00,1900-01-01 22:15:00,2,0,0,26
32311,23.369746,85.33982,23.409746,85.37982,2022-03-30,12:30,12:40,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,1900-01-01 12:30:00,1900-01-01 12:40:00,2,0,0,23
538,30.890184,75.829615,30.960184,75.899615,2022-12-02,22:45,22:50,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 22:45:00,1900-01-01 22:50:00,4,0,0,24
32126,22.744648,75.894377,22.784648,75.934377,2022-03-24,15:00,15:05,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,1900-01-01 15:00:00,1900-01-01 15:05:00,3,0,0,21
18434,19.866969,75.318894,19.996969,75.448894,2022-02-16,17:50,18:05,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,1900-01-01 17:50:00,1900-01-01 18:05:00,2,0,0,37
8826,15.303897,73.914336,15.383897,73.994336,2022-02-16,21:25,21:30,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 21:25:00,1900-01-01 21:30:00,2,0,0,30
14934,12.949934,77.699386,12.979934,77.729386,2022-09-03,17:35,17:40,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,1900-01-01 17:35:00,1900-01-01 17:40:00,5,1,0,26
33399,15.516833,73.768172,15.626833,73.878172,2022-12-02,21:25,21:30,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 21:25:00,1900-01-01 21:30:00,4,0,0,15
34414,26.921411,75.793604,26.951411,75.823604,2022-03-21,21:25,21:35,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 21:25:00,1900-01-01 21:35:00,0,0,0,23
