,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,식사
5526,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,0,0,0,33,12.6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,22,no식사,0
5527,1.0,1900-01-01 22:55:00,1900-01-01 23:05:00,4,0,0,23,32.4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,22,no식사,0
5528,1.0,1900-01-01 17:10:00,1900-01-01 17:25:00,3,0,0,31,14.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
5529,1.0,1900-01-01 14:30:00,1900-01-01 14:35:00,6,1,0,29,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,14,식사,1
5530,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,3,0,0,43,26.3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21,식사,1
5531,1.0,1900-01-01 08:15:00,1900-01-01 08:25:00,4,0,0,15,14.3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,8,no식사,0
5532,1.0,1900-01-01 20:50:00,1900-01-01 20:55:00,1,0,0,39,5.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20,식사,1
5533,1.0,1900-01-01 09:55:00,1900-01-01 10:00:00,5,1,0,16,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,no식사,0
5534,2.0,1900-01-01 17:10:00,1900-01-01 17:15:00,4,0,0,37,16.9,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,17,식사,1
5535,1.0,1900-01-01 21:35:00,1900-01-01 21:45:00,3,0,0,30,11.2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,21,식사,1
5536,1.0,1900-01-01 14:40:00,1900-01-01 14:50:00,4,0,0,25,10.7,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,14,식사,1
5538,2.0,1900-01-01 21:40:00,1900-01-01 21:45:00,2,0,0,46,19.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,21,식사,1
5539,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,2,0,0,19,13.6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,22,no식사,0
5540,1.0,1900-01-01 11:50:00,1900-01-01 12:00:00,0,0,0,34,2.2,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,11,식사,1
5541,1.0,1900-01-01 22:55:00,1900-01-01 23:00:00,5,1,0,21,7.1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
5542,1.0,1900-01-01 23:50:00,1900-01-01 00:00:00,0,0,0,18,11.5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,23,no식사,0
5543,1.0,1900-01-01 23:45:00,1900-01-01 00:00:00,5,1,0,31,16.9,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,23,no식사,0
5544,1.0,1900-01-01 20:30:00,1900-01-01 20:40:00,4,0,0,25,25.9,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,20,식사,1
5545,1.0,1900-01-01 14:45:00,1900-01-01 15:00:00,6,1,0,33,9.1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,14,식사,1
5546,1.0,1900-01-01 20:25:00,1900-01-01 20:30:00,2,0,0,45,18.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,20,식사,1
5547,1.0,1900-01-01 15:45:00,1900-01-01 15:50:00,4,0,0,15,18.2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,15,no식사,0
5548,1.0,1900-01-01 09:45:00,1900-01-01 10:00:00,3,0,0,24,4.0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,9,no식사,0
5549,1.0,1900-01-01 22:10:00,1900-01-01 22:20:00,6,1,0,28,9.2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
5550,1.0,1900-01-01 21:45:00,1900-01-01 22:00:00,3,0,0,28,12.2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
5551,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,2,0,0,15,16.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,19,식사,1
5552,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,4,0,1,33,20.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20,식사,1
5553,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,6,1,0,22,23.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
5554,1.0,1900-01-01 14:55:00,1900-01-01 15:00:00,5,1,0,36,11.6,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,14,식사,1
5555,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,3,0,0,26,16.5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,21,식사,1
5556,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,3,0,0,18,10.8,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,20,식사,1
5557,1.0,1900-01-01 20:20:00,1900-01-01 20:25:00,4,0,0,25,21.4,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,20,식사,1
5558,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,0,0,0,20,12.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,23,no식사,0
5559,1.0,1900-01-01 19:55:00,1900-01-01 20:10:00,5,1,0,40,7.2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,19,식사,1
5560,1.0,1900-01-01 23:25:00,1900-01-01 23:40:00,0,0,0,29,28.2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,23,no식사,0
5561,1.0,1900-01-01 14:00:00,1900-01-01 14:05:00,0,0,0,28,9.1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,14,식사,1
5562,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,5,1,0,18,10.6,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,23,no식사,0
5563,1.0,1900-01-01 22:30:00,1900-01-01 22:45:00,0,0,0,28,25.3,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,22,no식사,0
5564,1.0,1900-01-01 09:10:00,1900-01-01 09:20:00,6,1,0,27,8.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,9,no식사,0
5565,1.0,1900-01-01 21:30:00,1900-01-01 21:35:00,2,0,0,39,16.6,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
5566,1.0,1900-01-01 21:40:00,1900-01-01 21:55:00,2,0,0,28,20.5,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,21,식사,1
5567,1.0,1900-01-01 18:45:00,1900-01-01 18:55:00,4,0,1,33,13.2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,0,18,식사,1
5568,1.0,1900-01-01 08:30:00,1900-01-01 08:45:00,3,0,0,16,2.4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,8,no식사,0
5569,1.0,1900-01-01 08:50:00,1900-01-01 08:55:00,5,1,0,12,8.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,8,no식사,0
5570,1.0,1900-01-01 21:40:00,1900-01-01 21:45:00,0,0,0,29,23.1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
5571,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,3,0,0,25,9.7,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,8,no식사,0
5572,1.0,1900-01-01 22:10:00,1900-01-01 22:20:00,3,0,0,19,7.3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
5573,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,2,0,0,21,15.8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,20,식사,1
5574,1.0,1900-01-01 18:40:00,1900-01-01 18:50:00,2,0,0,25,12.6,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,18,식사,1
5575,1.0,1900-01-01 21:10:00,1900-01-01 21:20:00,5,1,0,29,7.8,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,21,식사,1
5576,1.0,1900-01-01 23:30:00,1900-01-01 23:40:00,4,0,0,23,10.9,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,23,no식사,0
5577,1.0,1900-01-01 22:00:00,1900-01-01 22:10:00,3,0,0,23,18.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
5578,1.0,1900-01-01 18:50:00,1900-01-01 19:00:00,0,0,0,18,14.9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,식사,1
5579,1.0,1900-01-01 09:35:00,1900-01-01 09:45:00,1,0,0,16,3.9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,9,no식사,0
5580,1.0,1900-01-01 12:55:00,1900-01-01 13:05:00,3,0,0,29,7.6,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,12,식사,1
5581,1.0,1900-01-01 18:35:00,1900-01-01 18:50:00,5,1,0,29,14.9,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,18,식사,1
5582,1.0,1900-01-01 23:10:00,1900-01-01 23:20:00,4,0,0,15,24.7,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,23,no식사,0
5583,1.0,1900-01-01 21:20:00,1900-01-01 21:30:00,3,0,0,26,9.6,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,21,식사,1
5584,1.0,1900-01-01 12:00:00,1900-01-01 12:05:00,2,0,0,16,2.4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,12,식사,1
5585,1.0,1900-01-01 11:35:00,1900-01-01 11:40:00,3,0,0,28,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
5586,1.0,1900-01-01 17:35:00,1900-01-01 17:40:00,3,0,0,35,21.8,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
5587,1.0,1900-01-01 20:45:00,1900-01-01 20:50:00,4,0,0,29,10.5,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,20,식사,1
5588,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,0,0,0,21,13.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
5589,1.0,1900-01-01 15:10:00,1900-01-01 15:15:00,3,0,0,25,11.8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,15,no식사,0
5590,3.0,1900-01-01 20:20:00,1900-01-01 20:30:00,1,0,0,44,16.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20,식사,1
5591,1.0,1900-01-01 11:35:00,1900-01-01 11:45:00,3,0,0,29,3.7,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,11,식사,1
5592,1.0,1900-01-01 19:30:00,1900-01-01 19:45:00,3,0,0,26,34.8,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,19,식사,1
5593,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,6,1,0,28,22.4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,23,no식사,0
5594,1.0,1900-01-01 14:25:00,1900-01-01 14:30:00,0,0,0,23,10.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14,식사,1
5595,1.0,1900-01-01 11:40:00,1900-01-01 11:50:00,0,0,0,23,1.9,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,11,식사,1
5596,1.0,1900-01-01 15:15:00,1900-01-01 15:20:00,1,0,0,16,10.6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,15,no식사,0
5597,1.0,1900-01-01 18:00:00,1900-01-01 18:10:00,5,1,0,48,14.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
5598,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,0,0,0,28,14.2,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,19,식사,1
5599,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,3,0,0,29,12.7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
5600,2.0,1900-01-01 11:30:00,1900-01-01 11:35:00,0,0,0,34,2.2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
5601,1.0,1900-01-01 23:30:00,1900-01-01 23:35:00,2,0,0,24,24.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
5602,1.0,1900-01-01 10:35:00,1900-01-01 10:45:00,3,0,0,28,5.6,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,10,no식사,0
5603,1.0,1900-01-01 10:25:00,1900-01-01 10:40:00,5,1,0,22,4.3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,10,no식사,0
5604,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,2,0,0,22,9.4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,22,no식사,0
5605,1.0,1900-01-01 18:45:00,1900-01-01 19:00:00,6,1,0,37,20.4,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,18,식사,1
5606,1.0,1900-01-01 15:55:00,1900-01-01 16:05:00,3,0,0,23,10.3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,15,no식사,0
5607,1.0,1900-01-01 23:35:00,1900-01-01 23:50:00,4,0,1,32,27.0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,23,no식사,0
5608,1.0,1900-01-01 22:15:00,1900-01-01 22:30:00,1,0,0,21,6.4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,22,no식사,0
5609,1.0,1900-01-01 10:35:00,1900-01-01 10:50:00,1,0,0,27,3.6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,10,no식사,0
5610,1.0,1900-01-01 21:15:00,1900-01-01 21:25:00,0,0,0,35,23.7,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
5611,1.0,1900-01-01 21:00:00,1900-01-01 21:10:00,0,0,0,50,17.2,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
5612,1.0,1900-01-01 18:50:00,1900-01-01 19:00:00,0,0,0,25,31.0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,18,식사,1
5613,1.0,1900-01-01 08:45:00,1900-01-01 09:00:00,0,0,0,24,6.8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,8,no식사,0
5614,1.0,1900-01-01 23:45:00,1900-01-01 23:50:00,2,0,0,15,18.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,no식사,0
5615,1.0,1900-01-01 22:15:00,1900-01-01 22:25:00,4,0,0,34,15.4,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,22,no식사,0
5616,1.0,1900-01-01 11:40:00,1900-01-01 11:45:00,6,1,0,19,3.1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,11,식사,1
5617,1.0,1900-01-01 17:00:00,1900-01-01 17:15:00,5,1,0,24,10.9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,17,식사,1
5618,1.0,1900-01-01 18:35:00,1900-01-01 18:50:00,0,0,0,17,32.7,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,18,식사,1
5619,1.0,1900-01-01 17:10:00,1900-01-01 17:15:00,4,0,0,40,21.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
5620,1.0,1900-01-01 08:10:00,1900-01-01 08:15:00,0,0,0,20,3.6,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,8,no식사,0
5621,1.0,1900-01-01 17:25:00,1900-01-01 17:30:00,2,0,0,17,13.9,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,17,식사,1
5622,1.0,1900-01-01 13:00:00,1900-01-01 13:10:00,6,1,0,25,8.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,13,식사,1
5623,1.0,1900-01-01 11:20:00,1900-01-01 11:30:00,2,0,0,27,2.3,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,11,식사,1
5624,2.0,1900-01-01 19:30:00,1900-01-01 19:45:00,2,0,0,43,23.5,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,19,식사,1
5625,1.0,1900-01-01 09:20:00,1900-01-01 09:25:00,3,0,0,25,5.2,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,9,no식사,0
5626,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,3,0,0,11,14.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,19,식사,1
5627,1.0,1900-01-01 18:10:00,1900-01-01 18:20:00,0,0,0,26,21.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
5628,1.0,1900-01-01 14:10:00,1900-01-01 14:20:00,1,0,0,28,9.8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,14,식사,1
5629,1.0,1900-01-01 12:20:00,1900-01-01 12:30:00,6,1,0,20,8.6,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,12,식사,1
5630,1.0,1900-01-01 17:55:00,1900-01-01 18:05:00,0,0,0,28,18.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,17,식사,1
5631,1.0,1900-01-01 22:50:00,1900-01-01 23:05:00,2,0,0,21,17.2,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,22,no식사,0
5632,1.0,1900-01-01 13:40:00,1900-01-01 13:45:00,1,0,0,23,10.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13,식사,1
5633,1.0,1900-01-01 22:30:00,1900-01-01 22:35:00,5,1,0,26,8.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
5634,1.0,1900-01-01 16:25:00,1900-01-01 16:30:00,3,0,0,29,10.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,16,no식사,0
5635,1.0,1900-01-01 20:40:00,1900-01-01 20:55:00,6,1,0,38,7.1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,20,식사,1
5636,1.0,1900-01-01 22:45:00,1900-01-01 22:55:00,4,0,0,19,33.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,22,no식사,0
5637,1.0,1900-01-01 18:55:00,1900-01-01 19:00:00,2,0,0,25,17.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,18,식사,1
5638,1.0,1900-01-01 21:45:00,1900-01-01 22:00:00,2,0,0,47,25.5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,21,식사,1
5639,1.0,1900-01-01 17:30:00,1900-01-01 17:35:00,4,0,1,24,25.5,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,17,식사,1
5640,1.0,1900-01-01 18:55:00,1900-01-01 19:00:00,1,0,0,34,11.5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
5642,1.0,1900-01-01 20:45:00,1900-01-01 20:55:00,1,0,0,26,13.8,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,20,식사,1
5643,1.0,1900-01-01 22:50:00,1900-01-01 23:00:00,4,0,0,23,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,22,no식사,0
5644,1.0,1900-01-01 21:40:00,1900-01-01 21:50:00,2,0,0,19,19.8,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,식사,1
5645,1.0,1900-01-01 20:25:00,1900-01-01 20:40:00,2,0,0,41,26.0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,20,식사,1
5646,1.0,1900-01-01 13:00:00,1900-01-01 13:05:00,5,1,0,26,14.3,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,13,식사,1
5648,1.0,1900-01-01 13:00:00,1900-01-01 13:15:00,2,0,0,16,15.2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,13,식사,1
5650,1.0,1900-01-01 21:45:00,1900-01-01 21:50:00,0,0,0,33,28.8,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
5651,1.0,1900-01-01 11:50:00,1900-01-01 12:00:00,5,1,0,28,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11,식사,1
5652,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,4,0,0,32,29.3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,20,식사,1
5653,1.0,1900-01-01 11:00:00,1900-01-01 11:10:00,4,0,0,24,4.3,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,11,식사,1
5655,1.0,1900-01-01 23:40:00,1900-01-01 23:45:00,3,0,0,15,25.0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,23,no식사,0
5656,1.0,1900-01-01 08:40:00,1900-01-01 08:50:00,0,0,0,28,6.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8,no식사,0
5657,1.0,1900-01-01 15:10:00,1900-01-01 15:15:00,0,0,0,26,7.0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,15,no식사,0
5658,2.0,1900-01-01 18:40:00,1900-01-01 18:45:00,4,0,0,37,24.6,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,18,식사,1
5659,1.0,1900-01-01 22:25:00,1900-01-01 22:30:00,3,0,0,23,8.1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
5660,1.0,1900-01-01 22:25:00,1900-01-01 22:40:00,4,0,0,20,23.4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
5661,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,3,0,0,12,11.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,23,no식사,0
5662,1.0,1900-01-01 10:35:00,1900-01-01 10:50:00,3,0,0,10,2.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,10,no식사,0
5663,1.0,1900-01-01 19:30:00,1900-01-01 19:45:00,0,0,0,33,15.4,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
5664,1.0,1900-01-01 21:45:00,1900-01-01 21:50:00,3,0,0,21,26.5,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,21,식사,1
5665,1.0,1900-01-01 21:40:00,1900-01-01 21:45:00,2,0,0,43,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21,식사,1
5666,1.0,1900-01-01 21:20:00,1900-01-01 21:25:00,3,0,0,26,18.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21,식사,1
5667,1.0,1900-01-01 19:45:00,1900-01-01 20:00:00,1,0,0,27,19.2,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,19,식사,1
5668,1.0,1900-01-01 15:15:00,1900-01-01 15:20:00,2,0,0,18,9.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,15,no식사,0
5669,1.0,1900-01-01 18:10:00,1900-01-01 18:20:00,0,0,0,23,8.3,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,18,식사,1
5670,1.0,1900-01-01 21:25:00,1900-01-01 21:35:00,2,0,0,30,14.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,21,식사,1
5671,1.0,1900-01-01 15:35:00,1900-01-01 15:40:00,3,0,0,25,12.2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,15,no식사,0
