,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,no식사,식사
7996,11777,11777,16246,1.0,1900-01-01 20:25:00,1900-01-01 20:35:00,0,0,0,41,35.6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20,식사,0,1
7997,11778,11778,16247,1.0,1900-01-01 13:45:00,1900-01-01 14:00:00,5,1,0,23,8.3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13,식사,0,1
7998,11780,11780,16249,1.0,1900-01-01 20:40:00,1900-01-01 20:45:00,4,0,1,17,23.2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20,식사,0,1
7999,11781,11781,16250,1.0,1900-01-01 22:10:00,1900-01-01 22:25:00,0,0,0,19,26.8,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,22,no식사,1,0
8000,11782,11782,16252,1.0,1900-01-01 20:00:00,1900-01-01 20:05:00,6,1,0,12,7.0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,20,식사,0,1
8001,11784,11784,16254,1.0,1900-01-01 10:15:00,1900-01-01 10:20:00,6,1,0,10,3.5,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,10,no식사,1,0
8002,11786,11786,16257,1.0,1900-01-01 18:40:00,1900-01-01 18:50:00,1,0,0,46,16.8,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,18,식사,0,1
8003,11788,11788,16260,1.0,1900-01-01 22:20:00,1900-01-01 22:35:00,3,0,0,19,25.9,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,22,no식사,1,0
8004,11789,11789,16261,1.0,1900-01-01 09:50:00,1900-01-01 09:55:00,0,0,0,28,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9,no식사,1,0
8005,11790,11790,16262,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,3,0,0,12,17.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19,식사,0,1
8006,11793,11793,16267,1.0,1900-01-01 15:25:00,1900-01-01 15:35:00,3,0,0,29,10.5,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,15,no식사,1,0
8007,11794,11794,16268,1.0,1900-01-01 23:50:00,1900-01-01 00:05:00,2,0,0,19,22.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,23,no식사,1,0
8008,11795,11795,16269,1.0,1900-01-01 10:00:00,1900-01-01 10:15:00,5,1,0,14,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,10,no식사,1,0
8009,11798,11798,16272,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,5,1,0,21,5.7,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
8010,11799,11799,16274,1.0,1900-01-01 08:55:00,1900-01-01 09:05:00,4,0,0,28,5.9,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8,no식사,1,0
8011,11800,11800,16277,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,4,0,1,39,22.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,18,식사,0,1
8012,11801,11801,16278,1.0,1900-01-01 10:20:00,1900-01-01 10:35:00,2,0,0,29,10.0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,10,no식사,1,0
8013,11802,11802,16279,1.0,1900-01-01 16:10:00,1900-01-01 16:20:00,5,1,0,25,7.9,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,16,no식사,1,0
8014,11803,11803,16281,1.0,1900-01-01 18:25:00,1900-01-01 18:35:00,5,1,0,22,46.2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,식사,0,1
8015,11804,11804,16282,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,1,0,0,34,12.4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17,식사,0,1
8016,11805,11805,16284,1.0,1900-01-01 19:15:00,1900-01-01 19:25:00,3,0,0,29,14.7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19,식사,0,1
8017,11806,11806,16286,1.0,1900-01-01 21:00:00,1900-01-01 21:15:00,5,1,0,24,15.4,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,21,식사,0,1
8018,11807,11807,16288,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,3,0,0,45,13.8,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,1,20,식사,0,1
8019,11809,11809,16291,1.0,1900-01-01 23:45:00,1900-01-01 23:55:00,1,0,0,27,22.7,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,23,no식사,1,0
8020,11810,11810,16293,1.0,1900-01-01 08:20:00,1900-01-01 08:25:00,3,0,0,23,2.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,8,no식사,1,0
8021,11813,11813,16297,1.0,1900-01-01 12:45:00,1900-01-01 12:50:00,6,1,0,30,12.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12,식사,0,1
8022,11815,11815,16300,1.0,1900-01-01 21:20:00,1900-01-01 21:25:00,2,0,0,21,27.2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21,식사,0,1
8023,11816,11816,16302,2.0,1900-01-01 21:20:00,1900-01-01 21:35:00,0,0,0,54,18.1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,21,식사,0,1
8024,11817,11817,16303,1.0,1900-01-01 20:25:00,1900-01-01 20:40:00,3,0,0,29,21.6,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,20,식사,0,1
8025,11818,11818,16306,1.0,1900-01-01 18:00:00,1900-01-01 18:10:00,3,0,0,44,23.8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,18,식사,0,1
8026,11819,11819,16307,1.0,1900-01-01 20:30:00,1900-01-01 20:45:00,3,0,0,34,11.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,20,식사,0,1
8027,11820,11820,16309,2.0,1900-01-01 18:55:00,1900-01-01 19:00:00,4,0,0,33,23.7,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,18,식사,0,1
8028,11822,11822,16314,1.0,1900-01-01 20:45:00,1900-01-01 21:00:00,3,0,0,24,10.7,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,20,식사,0,1
8029,11825,11825,16318,2.0,1900-01-01 21:00:00,1900-01-01 21:05:00,4,0,0,50,20.6,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,1,1,0,0,21,식사,0,1
8030,11830,11830,16326,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,5,1,0,19,10.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,no식사,1,0
8031,11832,11832,16328,1.0,1900-01-01 08:55:00,1900-01-01 09:05:00,0,0,0,16,3.9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8,no식사,1,0
8032,11833,11833,16330,1.0,1900-01-01 08:55:00,1900-01-01 09:10:00,5,1,0,22,1.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,8,no식사,1,0
8033,11835,11835,16332,1.0,1900-01-01 20:35:00,1900-01-01 20:45:00,0,0,0,33,16.4,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,20,식사,0,1
8034,11836,11836,16334,1.0,1900-01-01 19:10:00,1900-01-01 19:25:00,1,0,0,25,9.6,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,19,식사,0,1
8035,11839,11839,16337,1.0,1900-01-01 18:10:00,1900-01-01 18:20:00,3,0,0,25,10.7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,18,식사,0,1
8036,11841,11841,16339,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,0,0,0,37,24.3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,20,식사,0,1
8037,11842,11842,16340,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,0,0,0,22,8.6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,18,식사,0,1
8038,11843,11843,16341,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,0,0,0,53,28.8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,20,식사,0,1
8039,11845,11845,16343,1.0,1900-01-01 18:40:00,1900-01-01 18:45:00,4,0,0,34,33.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,18,식사,0,1
8040,11846,11846,16344,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,4,0,0,25,23.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,19,식사,0,1
8041,11848,11848,16346,1.0,1900-01-01 22:50:00,1900-01-01 23:00:00,0,0,0,27,19.9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,no식사,1,0
8042,11850,11850,16349,1.0,1900-01-01 20:45:00,1900-01-01 21:00:00,2,0,0,36,26.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,20,식사,0,1
8043,11853,11853,16354,1.0,1900-01-01 19:55:00,1900-01-01 20:00:00,5,1,0,26,20.6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,19,식사,0,1
8044,11854,11854,16355,1.0,1900-01-01 21:40:00,1900-01-01 21:50:00,5,1,0,33,12.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21,식사,0,1
8045,11855,11855,16356,1.0,1900-01-01 17:40:00,1900-01-01 17:55:00,3,0,0,19,6.3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,17,식사,0,1
8046,11856,11856,16357,1.0,1900-01-01 10:40:00,1900-01-01 10:50:00,3,0,0,21,4.2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,10,no식사,1,0
8047,11857,11857,16358,1.0,1900-01-01 21:25:00,1900-01-01 21:35:00,6,1,0,25,28.8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21,식사,0,1
8048,11858,11858,16359,1.0,1900-01-01 10:10:00,1900-01-01 10:15:00,1,0,0,32,1.7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,10,no식사,1,0
8049,11859,11859,16360,2.0,1900-01-01 20:50:00,1900-01-01 21:05:00,3,0,0,48,7.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,20,식사,0,1
8050,11862,11862,16364,1.0,1900-01-01 10:25:00,1900-01-01 10:40:00,1,0,0,18,5.8,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,10,no식사,1,0
8051,11865,11865,16367,1.0,1900-01-01 22:45:00,1900-01-01 23:00:00,4,0,0,24,33.7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,22,no식사,1,0
8052,11866,11866,16368,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,6,1,0,15,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,18,식사,0,1
8053,11867,11867,16369,1.0,1900-01-01 21:45:00,1900-01-01 21:55:00,2,0,0,43,46.1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
8054,11868,11868,16371,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,3,0,0,20,21.3,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,21,식사,0,1
8055,11869,11869,16373,1.0,1900-01-01 19:35:00,1900-01-01 19:50:00,4,0,0,38,28.1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,19,식사,0,1
8056,11870,11870,16374,1.0,1900-01-01 21:40:00,1900-01-01 21:55:00,6,1,0,42,20.1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
8057,11871,11871,16375,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,0,0,0,20,25.4,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,23,no식사,1,0
8058,11876,11876,16382,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,6,1,0,36,21.3,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,20,식사,0,1
8059,11877,11877,16383,1.0,1900-01-01 23:25:00,1900-01-01 23:30:00,0,0,0,30,32.3,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,23,no식사,1,0
8060,11878,11878,16384,1.0,1900-01-01 23:15:00,1900-01-01 23:30:00,6,1,0,17,20.0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,23,no식사,1,0
8061,11879,11879,16386,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,6,1,0,54,29.3,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,20,식사,0,1
8062,11880,11880,16388,1.0,1900-01-01 13:10:00,1900-01-01 13:20:00,2,0,0,31,15.2,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,13,식사,0,1
8063,11881,11881,16389,1.0,1900-01-01 21:25:00,1900-01-01 21:40:00,5,1,0,34,13.8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,21,식사,0,1
8064,11885,11885,16394,1.0,1900-01-01 18:10:00,1900-01-01 18:20:00,3,0,0,16,8.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,18,식사,0,1
8065,11886,11886,16395,1.0,1900-01-01 08:30:00,1900-01-01 08:35:00,2,0,0,23,5.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,8,no식사,1,0
8066,11888,11888,16397,1.0,1900-01-01 19:15:00,1900-01-01 19:25:00,0,0,0,20,17.7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19,식사,0,1
8067,11889,11889,16398,1.0,1900-01-01 13:00:00,1900-01-01 13:10:00,6,1,0,31,8.6,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,13,식사,0,1
8068,11890,11890,16399,1.0,1900-01-01 08:15:00,1900-01-01 08:30:00,2,0,0,29,2.7,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
8069,11892,11892,16401,1.0,1900-01-01 15:45:00,1900-01-01 15:55:00,0,0,0,27,8.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,15,no식사,1,0
8070,11893,11893,16402,1.0,1900-01-01 08:25:00,1900-01-01 08:30:00,6,1,0,29,2.3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,8,no식사,1,0
8071,11894,11894,16403,1.0,1900-01-01 20:45:00,1900-01-01 20:55:00,5,1,0,27,24.4,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,20,식사,0,1
8072,11895,11895,16404,1.0,1900-01-01 19:10:00,1900-01-01 19:20:00,2,0,0,35,27.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19,식사,0,1
8073,11896,11896,16405,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,2,0,0,38,25.8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,21,식사,0,1
8074,11899,11899,16411,2.0,1900-01-01 19:45:00,1900-01-01 19:50:00,2,0,0,42,17.8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,19,식사,0,1
8075,11900,11900,16412,1.0,1900-01-01 23:50:00,1900-01-01 00:00:00,1,0,0,21,17.7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,23,no식사,1,0
8076,11903,11903,16416,1.0,1900-01-01 08:50:00,1900-01-01 09:00:00,0,0,0,19,9.7,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,8,no식사,1,0
8077,11905,11905,16418,1.0,1900-01-01 16:55:00,1900-01-01 17:05:00,6,1,0,29,7.7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,16,no식사,1,0
8078,11906,11906,16420,1.0,1900-01-01 23:45:00,1900-01-01 23:55:00,5,1,0,21,36.1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,23,no식사,1,0
8079,11907,11907,16421,1.0,1900-01-01 22:25:00,1900-01-01 22:35:00,6,1,0,22,33.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,22,no식사,1,0
8080,11908,11908,16423,1.0,1900-01-01 23:25:00,1900-01-01 23:35:00,0,0,0,35,21.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,23,no식사,1,0
8081,11909,11909,16424,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,3,0,0,43,16.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19,식사,0,1
8082,11910,11910,16425,1.0,1900-01-01 20:00:00,1900-01-01 20:10:00,5,1,0,22,9.6,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,20,식사,0,1
8083,11911,11911,16426,1.0,1900-01-01 11:55:00,1900-01-01 12:10:00,3,0,0,40,2.8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11,식사,0,1
8084,11912,11912,16427,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,4,0,0,25,27.3,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,20,식사,0,1
8085,11913,11913,16428,1.0,1900-01-01 19:55:00,1900-01-01 20:05:00,5,1,0,27,12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,0,1
8086,11914,11914,16430,1.0,1900-01-01 11:20:00,1900-01-01 11:25:00,1,0,0,19,2.1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,11,식사,0,1
8087,11915,11915,16431,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,0,0,0,43,27.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,19,식사,0,1
8088,11921,11921,16438,1.0,1900-01-01 21:10:00,1900-01-01 21:15:00,2,0,0,43,21.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
8089,11922,11922,16439,1.0,1900-01-01 22:55:00,1900-01-01 23:05:00,1,0,0,24,20.1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,1,0
8090,11923,11923,16441,2.0,1900-01-01 18:15:00,1900-01-01 18:30:00,4,0,0,38,38.6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,18,식사,0,1
8091,11924,11924,16443,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,3,0,0,27,6.6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,8,no식사,1,0
8092,11926,11926,16445,1.0,1900-01-01 19:20:00,1900-01-01 19:25:00,2,0,0,49,14.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,19,식사,0,1
8093,11928,11928,16447,1.0,1900-01-01 18:35:00,1900-01-01 18:40:00,3,0,0,26,7.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,18,식사,0,1
8094,11929,11929,16449,1.0,1900-01-01 17:40:00,1900-01-01 17:55:00,2,0,0,21,10.2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,17,식사,0,1
8095,11931,11931,16451,1.0,1900-01-01 16:25:00,1900-01-01 16:30:00,2,0,0,27,8.6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,16,no식사,1,0
8096,11935,11935,16456,1.0,1900-01-01 22:00:00,1900-01-01 22:10:00,0,0,0,27,7.8,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,22,no식사,1,0
8097,11936,11936,16457,1.0,1900-01-01 20:20:00,1900-01-01 20:30:00,2,0,0,15,13.1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,20,식사,0,1
8098,11938,11938,16459,1.0,1900-01-01 20:30:00,1900-01-01 20:45:00,0,0,0,39,27.2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,20,식사,0,1
8099,11939,11939,16460,1.0,1900-01-01 19:55:00,1900-01-01 20:05:00,2,0,0,41,17.4,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,19,식사,0,1
8100,11940,11940,16461,1.0,1900-01-01 08:20:00,1900-01-01 08:35:00,5,1,0,23,1.9,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
8101,11941,11941,16462,1.0,1900-01-01 22:20:00,1900-01-01 22:30:00,6,1,0,26,27.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,no식사,1,0
8102,11942,11942,16463,1.0,1900-01-01 19:40:00,1900-01-01 19:45:00,4,0,0,29,41.8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,0,1
8103,11943,11943,16464,1.0,1900-01-01 08:55:00,1900-01-01 09:05:00,6,1,0,20,3.9,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,8,no식사,1,0
8104,11945,11945,16466,1.0,1900-01-01 23:55:00,1900-01-01 00:00:00,2,0,0,28,17.1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,23,no식사,1,0
8105,11946,11946,16467,1.0,1900-01-01 20:45:00,1900-01-01 21:00:00,4,0,0,26,31.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,20,식사,0,1
8106,11948,11948,16469,1.0,1900-01-01 18:10:00,1900-01-01 18:20:00,3,0,0,20,21.4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,18,식사,0,1
8107,11949,11949,16470,1.0,1900-01-01 20:30:00,1900-01-01 20:45:00,2,0,0,39,25.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,20,식사,0,1
8108,11950,11950,16471,1.0,1900-01-01 20:55:00,1900-01-01 21:10:00,3,0,0,20,6.5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,20,식사,0,1
8109,11951,11951,16472,1.0,1900-01-01 18:55:00,1900-01-01 19:00:00,6,1,0,30,6.9,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,18,식사,0,1
8110,11952,11952,16473,1.0,1900-01-01 19:25:00,1900-01-01 19:35:00,5,1,0,19,11.9,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,19,식사,0,1
8111,11953,11953,16475,1.0,1900-01-01 10:15:00,1900-01-01 10:25:00,6,1,0,21,4.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,10,no식사,1,0
8112,11954,11954,16476,1.0,1900-01-01 23:45:00,1900-01-01 23:50:00,2,0,0,28,15.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,23,no식사,1,0
8113,11955,11955,16478,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,2,0,0,27,10.9,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,18,식사,0,1
8114,11958,11958,16483,1.0,1900-01-01 21:45:00,1900-01-01 21:50:00,4,0,0,23,22.0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,21,식사,0,1
8115,11961,11961,16489,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,2,0,0,23,25.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,22,no식사,1,0
8116,11962,11962,16492,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,6,1,0,31,10.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21,식사,0,1
8117,11963,11963,16493,1.0,1900-01-01 22:25:00,1900-01-01 22:30:00,2,0,0,26,51.6,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,1,0
8118,11964,11964,16497,1.0,1900-01-01 16:20:00,1900-01-01 16:30:00,3,0,0,22,7.2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,16,no식사,1,0
8119,11965,11965,16498,1.0,1900-01-01 08:55:00,1900-01-01 09:05:00,6,1,0,17,3.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,8,no식사,1,0
8120,11966,11966,16500,1.0,1900-01-01 21:10:00,1900-01-01 21:20:00,2,0,0,41,13.7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
8121,11967,11967,16501,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,6,1,0,15,6.5,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,19,식사,0,1
8122,11969,11969,16503,1.0,1900-01-01 22:55:00,1900-01-01 23:10:00,0,0,0,20,8.8,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,22,no식사,1,0
